segment_index,time_hours,start_time_hours,end_time_hours,stage,dominant_emotion,bizarreness_score,lucidity_probability,generation_mode,llm_trigger_type,llm_latency_ms,template_bank,ach,serotonin,ne,cortisol,narrative,scene_description,active_memory_ids
3fab2a44-2468-4daf-9b09-7deb82eb5ee6,4.05,4.05,4.058333,N2,anxious,0.45,,TEMPLATE,,,n2_any_01,0.4554,0.2328,0.2995,0.1687,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
f7ca2c93-a4a8-4325-807f-5178146e79bd,4.058333,4.058333,4.066667,N2,melancholic,0.45,,TEMPLATE,,,n2_melancholic_01,0.4572,0.281,0.2481,0.1315,"I revisit quiet environments tied to old routines, where conversations are incomplete and people fade before we reconnect; the tone is reflective and heavy, with gentle sadness layered over everyday details that feel just out of reach but emotionally significant.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
51cfdcc1-595d-4130-ab33-6818f9611cc7,4.066667,4.066667,4.075,N2,curious,0.45,,TEMPLATE,,,n2_any_01,0.4509,0.3001,0.2788,0.0856,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A curious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
806308cd-de70-4345-9a2f-e5cfeed4163a,4.075,4.075,4.083333,N2,melancholic,0.45,,TEMPLATE,,,n2_melancholic_01,0.474,0.3152,0.3049,0.1371,"I revisit quiet environments tied to old routines, where conversations are incomplete and people fade before we reconnect; the tone is reflective and heavy, with gentle sadness layered over everyday details that feel just out of reach but emotionally significant.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
ae4f2e66-7207-4ef2-a72a-0115e87e8a7d,4.083333,4.083333,4.091667,N2,neutral,0.45,,TEMPLATE,,,n2_neutral_01,0.4592,0.2802,0.2416,0.1027,"I move through stitched-together scenes where ordinary settings recur with slight distortions, as if memory is editing itself in place; the narrative advances in stable fragments, and each transition feels smooth enough to maintain continuity without becoming fully vivid. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A neutral dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
0540bb39-8ba4-4c3b-9c48-29dbde382868,4.091667,4.091667,4.1,N2,anxious,0.45,,TEMPLATE,,,n2_anxious_01,0.4722,0.2609,0.3056,0.1252,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that pulls me onward. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
8f4bb1cc-272a-4eb1-9d75-60dbe64bd0c8,4.1,4.1,4.108333,N2,fearful,0.45,,TEMPLATE,,,n2_fearful_01,0.4211,0.3248,0.2833,0.1221,"A low-threat dread pervades familiar places, with open doors, delayed footsteps, and messages that arrive too late; the dream never erupts, yet each scene carries a sharpened edge, making routine actions feel dangerous even when nothing explicitly attacks me. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
0f04915b-3f47-4ccc-b089-e65d4c44626f,4.108333,4.108333,4.116667,N2,neutral,0.45,,TEMPLATE,,,n2_any_01,0.4212,0.2702,0.2879,0.1217,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A neutral dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
a1718bdc-602c-4ebb-84c2-d0c7551f58b0,4.116667,4.116667,4.125,N2,joyful,0.45,,TEMPLATE,,,n2_joyful_01,0.4598,0.3141,0.2721,0.1366,"The dream offers bright, coherent moments across streets, rooms, and gatherings where each interaction feels welcoming and lightly magical; colors are richer than waking life, and even ordinary gestures carry quiet delight that accumulates into a sustained positive mood. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A joyful dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
3139cf85-773a-4f53-b35d-480817fce259,4.125,4.125,4.133333,N2,curious,0.45,,TEMPLATE,,,n2_curious_01,0.454,0.3196,0.2605,0.1254,"Each location presents a puzzle disguised as routine detail, such as symbols on train maps, altered room layouts, or renamed objects; I follow these anomalies from scene to scene, noticing how the dream preserves structure while quietly reshaping the rules underneath.",A curious dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
00aa618a-68ff-4dc4-8b1a-b3e63152666c,4.133333,4.133333,4.141667,N2,anxious,0.45,,TEMPLATE,,,n2_any_01,0.4577,0.2722,0.2763,0.1847,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
e4858879-2f13-4abc-9056-b3b1832143e0,4.141667,4.141667,4.15,N2,anxious,0.45,,TEMPLATE,,,n2_anxious_01,0.4255,0.2639,0.3007,0.1214,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that pulls me onward. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
722c22d5-e515-431b-9fd3-f4d5444b85e8,4.15,4.15,4.158333,N2,curious,0.45,,TEMPLATE,,,n2_any_01,0.432,0.2911,0.2605,0.1419,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A curious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
60749a9d-3516-42f1-b4e8-52d5106de901,4.158333,4.158333,4.166667,N2,melancholic,0.45,,TEMPLATE,,,n2_melancholic_01,0.4494,0.3056,0.2873,0.1317,"I revisit quiet environments tied to old routines, where conversations are incomplete and people fade before we reconnect; the tone is reflective and heavy, with gentle sadness layered over everyday details that feel just out of reach but emotionally significant.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
6024d883-f890-442f-a2d2-1f38f6117ef4,4.166667,4.166667,4.175,N2,joyful,0.45,,TEMPLATE,,,n2_any_01,0.4648,0.2761,0.3005,0.1552,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A joyful dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
00854488-927c-44c5-bcc1-6256d961bf0b,4.175,4.175,4.183333,N2,fearful,0.45,,TEMPLATE,,,n2_fearful_01,0.4592,0.2718,0.2688,0.1384,"A low-threat dread pervades familiar places, with open doors, delayed footsteps, and messages that arrive too late; the dream never erupts, yet each scene carries a sharpened edge, making routine actions feel dangerous even when nothing explicitly attacks me. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
c403edb1-688d-4f59-b9f7-bf65768a10c8,4.183333,4.183333,4.191667,REM,anxious,0.944,0.516,LLM_FALLBACK,,1510.0,TEMPLATE_REM,0.8874,0.0609,0.0062,0.1423,"In this REM interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 4.183h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
3f6a871a-4468-4162-b0f1-30842fb321b9,4.191667,4.191667,4.2,REM,neutral,0.98,0.5696,LLM_FALLBACK,,1511.0,TEMPLATE_REM,0.9154,0.0434,0.0303,0.1064,"In this REM interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 4.192h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
