segment_index,time_hours,start_time_hours,end_time_hours,stage,dominant_emotion,bizarreness_score,lucidity_probability,generation_mode,llm_trigger_type,llm_latency_ms,llm_fallback_reason,template_bank,ach,serotonin,ne,cortisol,narrative,scene_description,active_memory_ids
313a2491-36ce-4728-bdb5-36a65fdfea7c,0.0,0.0,0.008333,N1,fearful,0.363,0.0,TEMPLATE,,,,n1_fearful_01,0.479,0.2969,0.3097,0.3655,"The boundary of wakefulness fractures into abrupt flashes of threat: a voice near my ear,.",A fearful dreamscape at N1 depth.,
6ffda01c-a821-407e-9937-ae1d56e2ffae,4.458333,4.458333,4.466667,REM,anxious,0.934,0.5389,LLM,BIZARRENESS_PEAK,10471.0,,,0.8693,0.041,0.0537,0.154,"You sprint through school_corridor, walls breathing like lungs. Suddenly, you are falling in childhood_home, gravity screaming. You realize you know this dream! The floor melts into blinding bright_light where a familiar_face grins upside down. You laugh as the corridor stretches infinitely, turning into endless stairs that spiral up into clouds while you chase your own shadow, now late for a meeting that never happens. At 4.458h, the dream shifts around remembered details.",A man stands in a grey void. Shadows whisper anxiously around him. He watches the shadows and feels uneasy.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
e52ac979-249c-4d6f-b65e-2e0dd4b72aca,4.466667,4.466667,4.475,REM,neutral,0.947,0.5475,LLM,BIZARRENESS_PEAK,11676.0,,,0.8972,0.0527,0.0404,0.14,"You are standing late in a school corridor [school_corridor] where walls breathe like lungs. Suddenly, you fall through floor tiles [falling], yet gravity pulls upward to a sky of ticking clocks [being_late]. A shadow chases your heels [being_chased] but dissolves into jelly when you touch it. You realize you can manipulate this timeline [Lucidity], making the corridor stretch infinitely while memories of childhood home float like dust motes in the surreal air, blending falling sensations with a sense of being chased by time itself. At 4.467h, the dream shifts around remembered details.",You are a floating geometric shape in a vast empty space with no clear purpose.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
8f27beae-72c0-46ec-bb55-5fba9357f067,4.475,4.475,4.483333,REM,joyful,0.964,0.5933,LLM,LUCIDITY_THRESHOLD,8900.0,,,0.9004,0.04,0.0454,0.152,"I float through the endless school corridor, where walls breathe bright light and my childhood home shifts like liquid. A familiar face grins upside down above me as gravity reverses; laughter echoes in reverse time. I am lucid, watching myself fly upward past clouds that spell ""joy"" in swirling colors. The sky dissolves into a kaleidoscope of pure happiness. sensory At 4.475h, the dream shifts around remembered details.",Scene generator created,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
cb6963c9-86f2-4b0b-b967-4fe8a17726a0,4.483333,4.483333,4.491667,REM,anxious,0.98,0.7039,LLM,LUCIDITY_THRESHOLD,12324.0,,,0.9237,0.0669,0.0374,0.1383,"You are late for school_corridor, but it stretches like a never-ending hallway of falling. You feel chased by a shadow that whispers you're being late. Suddenly, you gain lucidity in this childhood_home dream; it begins to rearrange itself into a surreal landscape where time loops and space folds. sensory fragments echo through a changing environment while memory traces keep blending At 4.483h, the dream shifts around remembered details.",Scene text only: None provided in input.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
acb0d4ee-e0a5-4c1d-9c9f-16ecc1a436b0,4.491667,4.491667,4.5,REM,joyful,0.955,0.6463,LLM,LUCIDITY_THRESHOLD,10471.0,,,0.918,0.0531,0.0719,0.1737,"You soar through a corridor of infinite school hallways, where gravity reverses and laughter vibrates like glass. The familiar face smiles beneath a sudden, blinding light that fractures reality into floating geometric shards. With lucidity rising mid-flight, you command the wind to slow as memories of childhood warmth dissolve into abstract, swirling colors, transforming joy into a kaleidoscope of impossible shapes and sensations. At 4.492h, the dream shifts around remembered details.","Scene text: A bright, floating room where you joyfully spin a glowing cloud while dreaming about flying over a blue sky.",mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
2988b0a9-ded7-41ee-92a0-6683a47f17eb,4.5,4.5,4.508333,REM,fearful,0.944,0.728,LLM,LUCIDITY_THRESHOLD,10845.0,,,0.9177,0.0381,0.0771,0.1721,"The corridor stretches infinitely, walls breathing with rhythmic pulses (childhood_home). Gravity snaps; you fall upward through a kaleidoscope of shifting floorboards. A shadowed figure lunges, laughing like broken glass (being_chased). Reality fractures into geometric shards that hum with fear. You realize your hand forms a fist, halting time momentarily. The figure dissolves into a school bell tolling in reverse (school_corridor), leaving you suspended in the void, aware yet falling. At 4.500h, the dream shifts around remembered details.",Scene generator,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
1d1f3822-39f9-4b12-804f-5717f8edfc1d,4.508333,4.508333,4.516667,REM,melancholic,0.98,0.6718,LLM,LUCIDITY_THRESHOLD,10814.0,,,0.9011,0.0499,0.0777,0.1388,"You stand in a hallway from [school_corridor], but the walls breathe like lungs while you wear your school tie. You are late for an exam that has no questions. A shadowy figure chases you through rooms that fold into mirrors; you know you are being pursued yet feel strangely calm, watching the surreal chase unfold with detached awareness. sensory fragments At 4.508h, the dream shifts around remembered details.","A quiet moonlit path, the air shimmering with a deep, melancholic sadness, under a dreamlike sky.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
39405523-ab15-4c74-9b38-4395058fbaf1,4.516667,4.516667,4.525,REM,fearful,0.943,0.6503,LLM,LUCIDITY_THRESHOLD,11283.0,,,0.8828,0.0441,0.0562,0.173,"You stand late at school corridor, but walls breathe with shifting geometric eyes. A giant shadow chases you through falling sky of liquid glass. Suddenly lucid mid-fall; you realize time is a spiral. The corridor transforms into a labyrinth of clock faces, each ticking backward toward your childhood home’s front door. Fear rises as the walls whisper names you forgot, but you can now fly upward, leaving the spiraling fear behind in surreal silence. At 4.517h, the dream shifts around remembered details.",A dark corridor with shadowy figures lunging forward; the walls pulse rhythmically like breathing skin in fear-laden REM sleep.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
dd880100-41f9-4467-aa24-ea380a8292c3,4.525,4.525,4.533333,REM,anxious,0.975,0.7398,LLM,LUCIDITY_THRESHOLD,13001.0,,,0.9029,0.0576,0.0536,0.151,"The hallway stretches endlessly, walls breathing like lung tissue. I'm running late again. A shadow chases me through a corridor that loops forever. Suddenly, I see myself from above, watching the absurdity of my own flight. The floor turns to glass beneath falling footsteps, and a giant clock hand detaches, swinging wildly across the sky. Time fractures as I confront my reflection in a puddle that shows not me, but a child standing alone at home. At 4.525h, the dream shifts around remembered details.","Floating in a dark void, I feel anxious and alone. My body moves like water while a strange light pulses above me.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
385891e2-8d49-4fee-b9a6-be58fff8c0ca,4.533333,4.533333,4.541667,REM,anxious,0.962,0.6865,LLM,LUCIDITY_THRESHOLD,10395.0,,,0.8733,0.0314,0.0614,0.1372,"You wake in a kaleidoscopic school corridor labeled [school_corridor], realizing you are dreaming. Panic surges as you sprint toward falling from your childhood home, but the gravity shifts, launching you into a churning vortex of being chased by shadowy figures. You know this is REM yet feel late for school, where the walls breathe and the bells ring backwards while you attempt to wake before you vanish forever. At 4.533h, the dream shifts around remembered details.",I am a spinning clock melting into a storm of anxious thoughts and geometric shapes.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
f3a30569-bcf0-494a-a7d2-9c09a66149f4,4.541667,4.541667,4.55,REM,joyful,0.929,0.75,LLM,LUCIDITY_THRESHOLD,10783.0,,,0.9149,0.0261,0.0651,0.1618,"You leap from falling bricks at [school_corridor], gravity inverted. A giant familiar face smiles up from a kaleidoscope floor, its pupils swirling bright light. You are flying upward, unbound by physics, laughing as memories dissolve into pure joy. The corridor stretches infinitely, now labeled only with your name and childhood wonder, the panic replaced by euphoric flight through luminous corridors of the mind. At 4.542h, the dream shifts around remembered details.","A bright, joyful dream where you fly with a giant, smiling cat through clouds of glittering stars in the sky.",mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
ae2b2f15-98df-4e75-b9bf-83a3a79ec8d8,4.55,4.55,4.558333,REM,curious,0.98,0.75,LLM,LUCIDITY_THRESHOLD,10440.0,,,0.9069,0.0604,0.041,0.1697,"You stand in a school corridor where the walls breathe, stretching toward infinity. Light floods your eyes—not sun, but pure awareness. You realize you’re flying above it all, childhood memories swirling like dust motes. The familiar face appears, smiling through the bright light. Curiosity burns as you ask: “What is this?” sensory fragments echo through a changing environment while memory At 4.550h, the dream shifts around remembered details.",Scene: A curious traveler steps through a glowing portal to another world filled with strange sights and sounds.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
9d482ca1-247e-47ce-91f4-3365ab39751b,4.558333,4.558333,4.566667,REM,curious,0.98,0.75,LLM,LUCIDITY_THRESHOLD,11591.0,,,0.8985,0.0726,0.0277,0.16,"You stand in a school corridor where walls breathe light, but gravity fails as you float toward a familiar face. The hallway stretches into childhood memories, yet doors morph into flying wings. A bright light pulses, and you realize your thoughts shape the room. The air smells like old books, but now you are both inside the dreamer’s mind, watching yourself become curious about the boundary between self and surreal reality, where every step reveals a new layer of lucid exploration amidst flying shadows and breathing walls. At 4.558h, the dream shifts around remembered details.","A curious figure explores a floating staircase in a bright sky, the steps disappearing into the air with dreamlike lucidity.",mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
f2bd350a-fef2-4583-a631-6daf0cbe729a,4.566667,4.566667,4.575,REM,neutral,0.949,0.75,LLM,LUCIDITY_THRESHOLD,13110.0,,,0.8489,0.0345,0.0452,0.1619,"I wake hovering above the school_corridor, where sunlight bleeds through cracks in reality. The familiar_face smiles, but their mouth stretches too wide, merging with a blinding bright_light that pulses my spine. Gravity fails; I am flying not up, but sideways through walls that breathe. I know this is wrong, yet I smile back, accepting the surreal drift of childhood_home dissolving into pure white noise. At 4.567h, the dream shifts around remembered details.","Floating through endless geometric voids, light shifts as I see impossible patterns, lucidly aware of this vivid dream.",mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
70c0dd23-c2dd-4217-840d-d56a616f6377,4.575,4.575,4.583333,REM,melancholic,0.918,0.75,LLM,LUCIDITY_THRESHOLD,11777.0,,,0.8922,0.0435,0.0683,0.1446,"You are standing in a school corridor, but the walls breathe like wet skin. Suddenly, you realize it’s a dream—you can shift perspective at will. Yet sadness lingers as your house morphs into a giant clock face ticking down to midnight. Children laugh inside while being chased by shadows that whisper your name. You try to fall, but gravity reverses, lifting you toward the ceiling where memories dissolve like smoke. At 4.575h, the dream shifts around remembered details.","Scene text: A dimly lit street at night with a solitary figure walking slowly under an overcast sky, exuding melancholy and solitude in the darkness.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
256aa379-d176-4613-9f1e-aae5a7cae156,4.583333,4.583333,4.591667,REM,anxious,0.98,0.75,LLM,LUCIDITY_THRESHOLD,8453.0,,,0.9213,0.0298,0.063,0.1638,"You stand in the breathing school corridor [school_corridor], walls pulsing wet skin. You try to fall but float sideways through the ceiling. A giant clock face melts over your shoulder as you realize it’s a dream. You can leave anytime. Yet sadness tugs at your chest. The chase feels distant, almost funny. sensory fragments echo through a changing environment while At 4.583h, the dream shifts around remembered details.","Scene text: REM anxiety dream with lucid awareness, bizarre elements subtly woven into coherent narrative structure.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
09b5d36e-7ef1-4034-8043-a32718d94a4e,4.591667,4.591667,4.6,REM,melancholic,0.98,0.75,LLM,LUCIDITY_THRESHOLD,9026.0,,,0.9097,0.0305,0.0581,0.1814,"I know I’m dreaming as I float through an infinite school corridor that stretches like a river of glass. My house is melting at my feet while someone chases me, forcing me to run late on a timeline where falling feels heavy and time loops back forever. Glass shards cut my skin as I realize I control the gravity, yet sorrow weighs me down. At 4.592h, the dream shifts around remembered details.",No_think,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
e802ccbc-72dd-4251-85c7-04de17fbf98e,4.6,4.6,4.608333,REM,anxious,0.98,0.75,LLM,LUCIDITY_THRESHOLD,9963.0,,,0.8966,0.0632,0.0636,0.1702,"You float above a childhood home corridor, late for school. A giant clock face pulses like an anxious heart; falling sensations twist reality. You see yourself chasing a shadow, lucidly aware yet powerless. The hallway stretches endlessly, memories of being chased surfacing in surreal, non-linear flashes as time fractures. sensory fragments echo through a changing environment while memory traces keep At 4.600h, the dream shifts around remembered details.","Flying through a dark corridor in my anxious dream, the walls seem to pulse with strange energy. Flying down a dark corridor in my anxious",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
